id,created_at,text,favorite_count,favorited,retweet_count,retweeted,urls
717501772114210816,2016-04-05 23:58:47,"b""MEET HILLARY RODHAM CLINTON...SHE'S AS CUTE AS A BUTTON @HillaryClinton WATCHOUT!THAT LIL THANG MAYBE YOUR PRES 1DAY https://t.co/hxiXkyqSZt""",0,False,0,False,[]
717494873675313153,2016-04-05 23:31:22,"b'RT @Brains4Bern: FAQ from ""False Choices: The Faux Feminism of Hillary Rodham Clinton"" edited by @lfeatherz. https://t.co/HQqJPLXi2v'",0,False,68,False,[]
717494677436391425,2016-04-05 23:30:36,b'@NeilTurner_ @HillaryClinton .....should you not be in school like a good girl? SHAME ON YO ASS 4 PUTTING DOWN HILLARY RODHAM CLINTON ANICON',0,False,0,False,[]
717492957667049474,2016-04-05 23:23:46,"b'RT @SleimanSkaf: ""All of us face hard choices in our lives. Life is about making such choices""- \nHillary Rodham Clinton'",0,False,2,False,[]
717490942312386561,2016-04-05 23:15:45,b'@ljam185 @wikileaks But now Hillary Rodham Clinton can go f$$k herself! \xf0\x9f\x98\xac\xf0\x9f\x98\xac\xf0\x9f\x98\xac\xf0\x9f\x98\xac\xf0\x9f\x98\xac',1,False,0,False,[]
717487836895653888,2016-04-05 23:03:25,"b'This apply to those, who votes for Criminal Hillary Rodham Clinton. https://t.co/oclGjIIJQG'",0,False,0,False,[]
717486062407446528,2016-04-05 22:56:22,"b'Currently reading Hillary\'s Brother Landed Rare Gold Mining Permit in Haiti https://t.co/uFQFPxJQts\n#HillaryClinton\xc2\xb4s ""Clinton Blur""'",0,False,0,False,"[{'url': 'https://t.co/uFQFPxJQts', 'display_url': 'newsmax.com/Newsfront/Hill…', 'expanded_url': 'http://www.newsmax.com/Newsfront/Hillary-Clinton-Tony-Rodham-Haiti-gold-mining/2015/03/06/id/628687/', 'indices': [76, 99]}]"
717485510944497664,2016-04-05 22:54:10,"b""@jaketapper Bill Clinton was president in the 90's, this is 2016 and Hillary rodham Clinton is running for president not her husband""",3,False,0,False,[]
717485026229747712,2016-04-05 22:52:15,b'@HillaryClinton Absolutely true! HE Hillary Rodham Clinton',0,False,0,False,[]
717482454920130560,2016-04-05 22:42:02,"b""Currently reading Hillary's Brother Landed Rare Gold Mining Permit in Haiti https://t.co/uFQFPxJQts\n#HillaryClinton\xc2\xb4s Gold Mining""",0,False,0,False,"[{'url': 'https://t.co/uFQFPxJQts', 'display_url': 'newsmax.com/Newsfront/Hill…', 'expanded_url': 'http://www.newsmax.com/Newsfront/Hillary-Clinton-Tony-Rodham-Haiti-gold-mining/2015/03/06/id/628687/', 'indices': [76, 99]}]"
717480633044451328,2016-04-05 22:34:47,"b""Hillary Clinton's Culture Of Corruption May Doom Candidacy https://t.co/dlQi6d2skA via @IBDeditorials\n#Hillary\xc2\xb4s Culture Of Corruption .....""",0,False,0,False,"[{'url': 'https://t.co/dlQi6d2skA', 'display_url': 'investors.com/politics/edito…', 'expanded_url': 'http://www.investors.com/politics/editorials/hillary-clinton-tony-rodham-terry-mcauliffe/', 'indices': [59, 82]}]"
717477597475684352,2016-04-05 22:22:43,"b'On page 386 of 538 of Living History, by Hillary Rodham Clinton https://t.co/8iAPJxEftS'",0,False,0,False,"[{'url': 'https://t.co/8iAPJxEftS', 'display_url': 'goodreads.com/user_status/sh…', 'expanded_url': 'https://goodreads.com/user_status/show/93221265', 'indices': [64, 87]}]"
717475981435486208,2016-04-05 22:16:18,b'@nanakim07 The U.S.have waited so long for a qualified woman to assume office as First Female President! Her name is Hillary Rodham Clinton.',0,False,0,False,[]
717475052816453632,2016-04-05 22:12:37,b'@WeNeedHillary WE LOVE YOU HILLARY RODHAM CLINTON VOTE 4 HILLARY TODAY!!! #ImWithHer #Hillary2016 @HillaryClinton !! https://t.co/a8zyLLtrG7',2,False,0,False,[]
717474535063359488,2016-04-05 22:10:33,b'Hillary Rodham Clinton: Some Girls Are Born t... by Michelle Markel https://t.co/fF5wM9Ice0 via @amazonprimenow #HillaryClinton',0,False,0,False,"[{'url': 'https://t.co/fF5wM9Ice0', 'display_url': 'amzn.to/1TXsGrh', 'expanded_url': 'http://amzn.to/1TXsGrh', 'indices': [68, 91]}]"
